fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status
Mediahuis Nederland,2019,return_after_ter,0.16657620818106778,4,"1,2,3,4",complete_year
Mediahuis Nederland,2020,return_after_ter,0.09017513972077817,4,"1,2,3,4",complete_year
Mediahuis Nederland,2021,return_after_ter,0.036972296090633794,4,"1,2,3,4",complete_year
Mediahuis Nederland,2022,return_after_ter,-0.21039624015451752,4,"1,2,3,4",complete_year
Mediahuis Nederland,2023,return_after_ter,0.09700564855598137,4,"1,2,3,4",complete_year
Mediahuis Nederland,2024,return_after_ter,0.07893785973753142,4,"1,2,3,4",complete_year
Medische Specialisten,2015,return_after_ter,0.005842657025319609,4,"1,2,3,4",complete_year
Medische Specialisten,2016,return_after_ter,0.1122394569224654,4,"1,2,3,4",complete_year
Medische Specialisten,2017,return_after_ter,0.04554797886244,4,"1,2,3,4",complete_year
Medische Specialisten,2018,return_after_ter,-0.023603147419160142,4,"1,2,3,4",complete_year
Medische Specialisten,2019,return_after_ter,0.2247898020047261,4,"1,2,3,4",complete_year
Medische Specialisten,2020,return_after_ter,0.1484758003615707,4,"1,2,3,4",complete_year
Medische Specialisten,2021,return_after_ter,0.016987019834203698,4,"1,2,3,4",complete_year
Medische Specialisten,2022,return_after_ter,-0.2758662736534825,4,"1,2,3,4",complete_year
Medische Specialisten,2023,return_after_ter,0.08149185853913066,4,"1,2,3,4",complete_year
Medische Specialisten,2024,return_after_ter,0.07813096489267513,4,"1,2,3,4",complete_year
Mercer,2015,return_after_ter,-0.026659611296037333,4,"1,2,3,4",complete_year
Mercer,2016,return_after_ter,0.16489263755451988,4,"1,2,3,4",complete_year
Mercer,2017,return_after_ter,-0.01555068343151722,4,"1,2,3,4",complete_year
Mercer,2018,return_after_ter,0.01866885603533608,4,"1,2,3,4",complete_year
Mercer,2019,return_after_ter,0.1738539682029867,4,"1,2,3,4",complete_year
Mercer,2020,return_after_ter,0.09608015476470455,4,"1,2,3,4",complete_year
Mercer,2021,return_after_ter,-0.0063118150672534235,4,"1,2,3,4",complete_year
Mercer,2022,return_after_ter,-0.25186786879133016,4,"1,2,3,4",complete_year
Mercer,2023,return_after_ter,0.0869263917864942,4,"1,2,3,4",complete_year
Mercer,2024,return_after_ter,0.06574856448271071,4,"1,2,3,4",complete_year
Metaal en Techniek,2015,return_after_ter,0.01670273039224668,4,"1,2,3,4",complete_year
Metaal en Techniek,2016,return_after_ter,0.10406430366017294,4,"1,2,3,4",complete_year
Metaal en Techniek,2017,return_after_ter,0.03541467330481041,4,"1,2,3,4",complete_year
Metaal en Techniek,2018,return_after_ter,-0.0036498265813696973,4,"1,2,3,4",complete_year
Metaal en Techniek,2019,return_after_ter,0.1736190724110116,4,"1,2,3,4",complete_year
Metaal en Techniek,2020,return_after_ter,0.0923239581032369,4,"1,2,3,4",complete_year
Metaal en Techniek,2021,return_after_ter,0.03014417184249707,4,"1,2,3,4",complete_year
Metaal en Techniek,2022,return_after_ter,-0.27754854040450727,4,"1,2,3,4",complete_year
Metaal en Techniek,2023,return_after_ter,0.08000829205252402,4,"1,2,3,4",complete_year
Metaal en Techniek,2024,return_after_ter,0.07645528400229762,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2015,return_after_ter,0.006675899856388057,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2016,return_after_ter,0.09731331835489754,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2017,return_after_ter,0.04292004406487049,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2018,return_after_ter,-0.013212705078341491,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2019,return_after_ter,0.17757587540178865,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2020,return_after_ter,0.10029366068003309,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2021,return_after_ter,0.033644743605644845,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2022,return_after_ter,-0.23681754832216995,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2023,return_after_ter,0.08176388117823263,4,"1,2,3,4",complete_year
"Metalektro, bedrijfstakpensioenfonds",2024,return_after_ter,0.08280709900116823,4,"1,2,3,4",complete_year
Metro,2015,return_after_ter,0.023088209828421302,4,"1,2,3,4",complete_year
Metro,2016,return_after_ter,0.10500605182580425,4,"1,2,3,4",complete_year
Metro,2017,return_after_ter,0.04711500600400664,4,"1,2,3,4",complete_year
Metro,2018,return_after_ter,0.0009658329567765467,4,"1,2,3,4",complete_year
Metro,2019,return_after_ter,0.18972171138371485,4,"1,2,3,4",complete_year
Metro,2020,return_after_ter,0.09805442490341787,4,"1,2,3,4",complete_year
Metro,2021,return_after_ter,0.06115590232847823,4,"1,2,3,4",complete_year
Metro,2022,return_after_ter,-0.23469036739464022,4,"1,2,3,4",complete_year
Metro,2023,return_after_ter,0.09638891967044261,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2015,return_after_ter,0.008384735547735112,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2016,return_after_ter,0.1006235676013374,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2017,return_after_ter,0.03537457176951753,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2018,return_after_ter,-0.012508092842350882,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2019,return_after_ter,0.1592100054473311,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2020,return_after_ter,0.05513310846461161,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2021,return_after_ter,0.033726120814109084,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2022,return_after_ter,-0.17932987560578284,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2023,return_after_ter,0.0864199969093229,4,"1,2,3,4",complete_year
"Mode-, Interieur-, Tapijt- en Textielindustrie",2024,return_after_ter,0.0644234675853057,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2015,return_after_ter,-0.020724525390768744,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2016,return_after_ter,0.1200795220138271,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2017,return_after_ter,0.049091236719461584,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2018,return_after_ter,-0.02089318393181927,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2019,return_after_ter,0.2721985249589729,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2020,return_after_ter,0.16814943097536927,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2021,return_after_ter,0.012308021384740853,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2022,return_after_ter,-0.327461202460963,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2023,return_after_ter,0.1170977902329362,4,"1,2,3,4",complete_year
Molenaarspensioenfonds,2024,return_after_ter,0.12074498590526894,4,"1,2,3,4",complete_year
NN CDC fonds,2015,return_after_ter,0.006882978264852069,4,"1,2,3,4",complete_year
NN CDC fonds,2016,return_after_ter,0.11038951778013484,4,"1,2,3,4",complete_year
NN CDC fonds,2017,return_after_ter,0.04759050997831071,4,"1,2,3,4",complete_year
NN CDC fonds,2018,return_after_ter,-9.954796081534933e-05,4,"1,2,3,4",complete_year
NN CDC fonds,2019,return_after_ter,0.18207955275211396,4,"1,2,3,4",complete_year
NN CDC fonds,2020,return_after_ter,0.14473406984920523,4,"1,2,3,4",complete_year
NN CDC fonds,2021,return_after_ter,0.003280555349117753,4,"1,2,3,4",complete_year
NN CDC fonds,2022,return_after_ter,-0.2952536399835667,4,"1,2,3,4",complete_year
NN CDC fonds,2023,return_after_ter,0.10247807678298182,4,"1,2,3,4",complete_year
NN CDC fonds,2024,return_after_ter,0.05500725234151993,4,"1,2,3,4",complete_year
Nederlandsche Bank,2015,return_after_ter,0.014949863765157057,4,"1,2,3,4",complete_year
Nederlandsche Bank,2016,return_after_ter,0.1120501252694337,4,"1,2,3,4",complete_year
Nederlandsche Bank,2017,return_after_ter,0.038735135309638125,3,"2,3,4",incomplete_year
Nederlandsche Bank,2018,return_after_ter,-0.007372006406866749,4,"1,2,3,4",complete_year
Nederlandsche Bank,2019,return_after_ter,0.1872567690163578,4,"1,2,3,4",complete_year
Nederlandsche Bank,2020,return_after_ter,0.11451107948443906,4,"1,2,3,4",complete_year
Nederlandsche Bank,2021,return_after_ter,0.0463659005015542,4,"1,2,3,4",complete_year
Nederlandsche Bank,2022,return_after_ter,-0.2456465763317941,4,"1,2,3,4",complete_year
Nederlandsche Bank,2023,return_after_ter,0.11510112650721371,4,"1,2,3,4",complete_year
Nederlandsche Bank,2024,return_after_ter,0.08195094363219813,4,"1,2,3,4",complete_year
Nedlloyd,2015,return_after_ter,0.03888077082757979,4,"1,2,3,4",complete_year
Nedlloyd,2016,return_after_ter,0.06692663755363104,4,"1,2,3,4",complete_year
Nedlloyd,2017,return_after_ter,0.026870406613292763,3,"1,3,4",incomplete_year
Nedlloyd,2018,return_after_ter,0.007473072265121505,4,"1,2,3,4",complete_year
Nedlloyd,2019,return_after_ter,0.09198428947756931,4,"1,2,3,4",complete_year
Nedlloyd,2020,return_after_ter,0.03970052476909203,4,"1,2,3,4",complete_year
Nedlloyd,2021,return_after_ter,0.01915165093348814,4,"1,2,3,4",complete_year
Nedlloyd,2022,return_after_ter,-0.1928916194907403,4,"1,2,3,4",complete_year
Nedlloyd,2023,return_after_ter,0.02963294054130694,4,"1,2,3,4",complete_year
Nedlloyd,2024,return_after_ter,0.02268146083075817,4,"1,2,3,4",complete_year
Notariaat,2015,return_after_ter,-0.0024584583379829716,4,"1,2,3,4",complete_year
Notariaat,2016,return_after_ter,0.1082186272462089,4,"1,2,3,4",complete_year
Notariaat,2017,return_after_ter,0.022044417849753195,4,"1,2,3,4",complete_year
Notariaat,2018,return_after_ter,-0.006650464997494665,4,"1,2,3,4",complete_year
Notariaat,2019,return_after_ter,0.18386137516038836,4,"1,2,3,4",complete_year
Notariaat,2020,return_after_ter,0.11186022028498699,4,"1,2,3,4",complete_year
Notariaat,2021,return_after_ter,0.015197464342555644,4,"1,2,3,4",complete_year
Notariaat,2022,return_after_ter,-0.28079782170536705,4,"1,2,3,4",complete_year
Notariaat,2023,return_after_ter,0.11083120239092725,4,"1,2,3,4",complete_year
Notariaat,2024,return_after_ter,0.07676885183189586,4,"1,2,3,4",complete_year
Oak,2015,return_after_ter,-0.03549169168462385,4,"1,2,3,4",complete_year
Oak,2016,return_after_ter,0.11554007442814651,4,"1,2,3,4",complete_year
Oak,2017,return_after_ter,0.05525562162961273,4,"1,2,3,4",complete_year
Oak,2018,return_after_ter,-0.028639730589534285,4,"1,2,3,4",complete_year
Oak,2019,return_after_ter,0.1876376625642655,4,"1,2,3,4",complete_year
Oak,2020,return_after_ter,0.11662799555179948,4,"1,2,3,4",complete_year
Oak,2021,return_after_ter,0.05444173318704659,4,"1,2,3,4",complete_year
Oak,2022,return_after_ter,-0.2870371393769775,4,"1,2,3,4",complete_year
Oak,2023,return_after_ter,0.08929440854779935,4,"1,2,3,4",complete_year
Oak,2024,return_after_ter,0.08641758014659273,4,"1,2,3,4",complete_year
PDN,2015,return_after_ter,-0.0024706256899794665,4,"1,2,3,4",complete_year
PDN,2016,return_after_ter,0.06909155863163008,4,"1,2,3,4",complete_year
PDN,2017,return_after_ter,0.047889345279058304,4,"1,2,3,4",complete_year
PDN,2018,return_after_ter,-0.022221249179392166,4,"1,2,3,4",complete_year
PDN,2019,return_after_ter,0.11833657922104446,4,"1,2,3,4",complete_year
PDN,2020,return_after_ter,0.03634884843304764,4,"1,2,3,4",complete_year
PDN,2021,return_after_ter,0.07381269512835975,4,"1,2,3,4",complete_year
PDN,2022,return_after_ter,-0.14405310320205567,4,"1,2,3,4",complete_year
PDN,2023,return_after_ter,0.08338586309057505,4,"1,2,3,4",complete_year
PDN,2024,return_after_ter,0.07995490183647025,4,"1,2,3,4",complete_year
PGB,2015,return_after_ter,0.01103211433354745,4,"1,2,3,4",complete_year
PGB,2016,return_after_ter,0.10520654268905294,4,"1,2,3,4",complete_year
PGB,2017,return_after_ter,0.0628643381451055,4,"1,2,3,4",complete_year
PGB,2018,return_after_ter,-0.027083372426894403,4,"1,2,3,4",complete_year
PGB,2019,return_after_ter,0.15458090961116544,4,"1,2,3,4",complete_year
PGB,2020,return_after_ter,0.06471182514952378,4,"1,2,3,4",complete_year
PGB,2021,return_after_ter,0.05731088940329032,4,"1,2,3,4",complete_year
PGB,2022,return_after_ter,-0.2573978583255231,4,"1,2,3,4",complete_year
PGB,2023,return_after_ter,0.11279912875657083,4,"1,2,3,4",complete_year
PGB,2024,return_after_ter,0.08867248691352225,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2015,return_after_ter,-0.01770866419428152,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2016,return_after_ter,0.1441045211241081,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2017,return_after_ter,0.04396420091744613,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2018,return_after_ter,0.0005138039228780311,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2019,return_after_ter,0.2653475613665155,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2020,return_after_ter,0.14970197790096074,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2021,return_after_ter,0.02875314744705193,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2022,return_after_ter,-0.27066862818920234,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2023,return_after_ter,0.07667455340630225,4,"1,2,3,4",complete_year
Particuliere Beveiliging,2024,return_after_ter,0.10277073807831782,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2018,return_after_ter,-0.00038743715301237103,3,"2,3,4",incomplete_year
Pensioenkring 2 (Stap),2019,return_after_ter,0.15464769880692986,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2020,return_after_ter,0.08054948256611971,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2021,return_after_ter,0.03118180732147957,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2022,return_after_ter,-0.30019898123012756,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2023,return_after_ter,0.08678891500913277,4,"1,2,3,4",complete_year
Pensioenkring 2 (Stap),2024,return_after_ter,0.06736951484129738,4,"1,2,3,4",complete_year
Pensioenkring AON (Stap),2023,return_after_ter,0.06399737172768649,3,"2,3,4",incomplete_year
Pensioenkring AON (Stap),2024,return_after_ter,0.07128489357386547,4,"1,2,3,4",complete_year
Pensioenkring Astellas (Stap),2024,return_after_ter,0.08236476147235727,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2019,return_after_ter,0.1579383186493255,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2020,return_after_ter,0.0939433091677897,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2021,return_after_ter,0.035988552940336316,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2022,return_after_ter,-0.22087004967577717,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2023,return_after_ter,0.10572132144945989,4,"1,2,3,4",complete_year
Pensioenkring Ballast Nedam (Stap),2024,return_after_ter,0.07530006778967335,4,"1,2,3,4",complete_year
Pensioenkring Cargill (Hnp),2023,return_after_ter,0.059525158131494615,2,"3,4",incomplete_year
Pensioenkring Cargill (Hnp),2024,return_after_ter,0.08523268640364234,4,"1,2,3,4",complete_year
Pensioenkring GE Nederland (Stap),2021,return_after_ter,0.046660504247542534,2,"3,4",incomplete_year
Pensioenkring GE Nederland (Stap),2022,return_after_ter,-0.27536902717561496,4,"1,2,3,4",complete_year
Pensioenkring GE Nederland (Stap),2023,return_after_ter,0.13739880868881826,4,"1,2,3,4",complete_year
Pensioenkring GE Nederland (Stap),2024,return_after_ter,0.08166573033700453,4,"1,2,3,4",complete_year
Pensioenkring OWASE (Hnp),2020,return_after_ter,0.07930066029867788,4,"1,2,3,4",complete_year
Pensioenkring OWASE (Hnp),2021,return_after_ter,0.05760087459084562,4,"1,2,3,4",complete_year
Pensioenkring OWASE (Hnp),2022,return_after_ter,-0.22834326610301026,4,"1,2,3,4",complete_year
Pensioenkring OWASE (Hnp),2023,return_after_ter,0.10864899244330029,4,"1,2,3,4",complete_year
Pensioenkring OWASE (Hnp),2024,return_after_ter,0.08482942455793174,4,"1,2,3,4",complete_year
Pensioenkring PepsiCo (Hnp),2024,return_after_ter,0.0558133327164867,4,"1,2,3,4",complete_year
Pensioenkring Randstad (Hnp),2020,return_after_ter,0.10455006406598111,4,"1,2,3,4",complete_year
Pensioenkring Randstad (Hnp),2021,return_after_ter,-0.026840582775307764,4,"1,2,3,4",complete_year
Pensioenkring Randstad (Hnp),2022,return_after_ter,-0.2987410063074122,4,"1,2,3,4",complete_year
Pensioenkring Randstad (Hnp),2023,return_after_ter,0.08058560870677423,4,"1,2,3,4",complete_year
Pensioenkring Randstad (Hnp),2024,return_after_ter,0.057290311011481077,4,"1,2,3,4",complete_year
Pensioenkring Sweco (Hnp),2020,return_after_ter,0.03976336512645351,2,"3,4",incomplete_year
Pensioenkring Sweco (Hnp),2021,return_after_ter,0.007565958204675205,4,"1,2,3,4",complete_year
Pensioenkring Sweco (Hnp),2022,return_after_ter,-0.21155825335269673,4,"1,2,3,4",complete_year
Pensioenkring Sweco (Hnp),2023,return_after_ter,0.08240941038200167,4,"1,2,3,4",complete_year
Pensioenkring Sweco (Hnp),2024,return_after_ter,0.06236632950006116,4,"1,2,3,4",complete_year
Pensioenkring Xerox (Hnp),2024,return_after_ter,0.07194856708661312,4,"1,2,3,4",complete_year
Pensura,2015,return_after_ter,0.028024104842055086,4,"1,2,3,4",complete_year
Pensura,2016,return_after_ter,0.09638867368516113,4,"1,2,3,4",complete_year
Pensura,2017,return_after_ter,0.04742443620465253,4,"1,2,3,4",complete_year
Pensura,2018,return_after_ter,-0.021548328616328716,4,"1,2,3,4",complete_year
Pensura,2019,return_after_ter,0.19924602768113897,4,"1,2,3,4",complete_year
Pensura,2020,return_after_ter,0.07336135782980935,4,"1,2,3,4",complete_year
Pensura,2021,return_after_ter,0.09679548438289531,4,"1,2,3,4",complete_year
Pensura,2022,return_after_ter,-0.200799916216296,4,"1,2,3,4",complete_year
Pensura,2023,return_after_ter,0.12860986821937437,4,"1,2,3,4",complete_year
Pensura,2024,return_after_ter,0.1005115882565637,4,"1,2,3,4",complete_year
Personeelsdiensten,2015,return_after_ter,-0.012090631566141319,4,"1,2,3,4",complete_year
Personeelsdiensten,2016,return_after_ter,0.021964581492376123,4,"1,2,3,4",complete_year
Personeelsdiensten,2017,return_after_ter,-0.01089508489209201,4,"1,2,3,4",complete_year
Personeelsdiensten,2018,return_after_ter,0.006781347459894782,4,"1,2,3,4",complete_year
Personeelsdiensten,2019,return_after_ter,0.06871241278453621,4,"1,2,3,4",complete_year
Personeelsdiensten,2020,return_after_ter,0.06734011763802528,4,"1,2,3,4",complete_year
Personeelsdiensten,2021,return_after_ter,-0.01577937928630635,4,"1,2,3,4",complete_year
Personeelsdiensten,2022,return_after_ter,-0.22547677879212968,4,"1,2,3,4",complete_year
Personeelsdiensten,2023,return_after_ter,0.08013935669385286,4,"1,2,3,4",complete_year
Personeelsdiensten,2024,return_after_ter,0.030197725975358303,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2015,return_after_ter,0.0006619731779557991,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2016,return_after_ter,0.10072798649269443,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2017,return_after_ter,0.05260489593833162,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2018,return_after_ter,-0.03671485878263925,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2019,return_after_ter,0.13809491267405916,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2020,return_after_ter,0.04770915852495383,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2021,return_after_ter,0.10083695542300242,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2022,return_after_ter,-0.22384298357007448,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2023,return_after_ter,0.09457176655570554,4,"1,2,3,4",complete_year
Personeelspensioenfonds APG,2024,return_after_ter,0.06309895870767424,4,"1,2,3,4",complete_year
Philips,2015,return_after_ter,-0.0005549151821048204,4,"1,2,3,4",complete_year
Philips,2016,return_after_ter,0.09921726393597186,4,"1,2,3,4",complete_year
Philips,2017,return_after_ter,0.05418975340220222,4,"1,2,3,4",complete_year
Philips,2018,return_after_ter,-0.027373590271796533,4,"1,2,3,4",complete_year
Philips,2019,return_after_ter,0.16283736107635027,4,"1,2,3,4",complete_year
Philips,2020,return_after_ter,0.09554596584141084,4,"1,2,3,4",complete_year
Philips,2021,return_after_ter,0.05238801128319692,4,"1,2,3,4",complete_year
Philips,2022,return_after_ter,-0.25055072354661334,4,"1,2,3,4",complete_year
Philips,2023,return_after_ter,0.06300101095880395,4,"1,2,3,4",complete_year
Philips,2024,return_after_ter,0.044655693085160264,4,"1,2,3,4",complete_year
Pon,2015,return_after_ter,0.027761763048710364,4,"1,2,3,4",complete_year
Pon,2016,return_after_ter,0.052054653384015825,4,"1,2,3,4",complete_year
Pon,2017,return_after_ter,0.0688318481867487,4,"1,2,3,4",complete_year
Pon,2018,return_after_ter,-0.06002566700010137,4,"1,2,3,4",complete_year
Pon,2019,return_after_ter,0.2655039215702524,4,"1,2,3,4",complete_year
Pon,2020,return_after_ter,0.12195908725786375,4,"1,2,3,4",complete_year
Pon,2021,return_after_ter,0.023590231867465894,4,"1,2,3,4",complete_year
Pon,2022,return_after_ter,-0.2829360761896592,4,"1,2,3,4",complete_year
Pon,2023,return_after_ter,0.1095996645582864,4,"1,2,3,4",complete_year
Pon,2024,return_after_ter,0.12466336004959233,4,"1,2,3,4",complete_year
PostNL,2015,return_after_ter,0.010122068579343946,4,"1,2,3,4",complete_year
PostNL,2016,return_after_ter,0.10363981754279439,4,"1,2,3,4",complete_year
PostNL,2017,return_after_ter,0.047892683138687664,4,"1,2,3,4",complete_year
PostNL,2018,return_after_ter,-0.010535473619875946,4,"1,2,3,4",complete_year
PostNL,2019,return_after_ter,0.14523704150890637,4,"1,2,3,4",complete_year
PostNL,2020,return_after_ter,0.062342986582476945,4,"1,2,3,4",complete_year
PostNL,2021,return_after_ter,0.07011520896577328,4,"1,2,3,4",complete_year
PostNL,2022,return_after_ter,-0.17560259672351575,4,"1,2,3,4",complete_year
PostNL,2023,return_after_ter,0.06928965061762105,4,"1,2,3,4",complete_year
PostNL,2024,return_after_ter,0.06581096987223778,4,"1,2,3,4",complete_year
Provisum,2015,return_after_ter,0.02233514501703393,4,"1,2,3,4",complete_year
Provisum,2016,return_after_ter,0.05859476458091528,4,"1,2,3,4",complete_year
Provisum,2017,return_after_ter,0.034855510905931864,4,"1,2,3,4",complete_year
Provisum,2018,return_after_ter,-0.01907638522535482,4,"1,2,3,4",complete_year
Provisum,2019,return_after_ter,0.1258812282842834,4,"1,2,3,4",complete_year
Provisum,2020,return_after_ter,0.07926160009007632,4,"1,2,3,4",complete_year
Provisum,2021,return_after_ter,0.03885389713227538,4,"1,2,3,4",complete_year
Provisum,2022,return_after_ter,-0.20106528956714742,4,"1,2,3,4",complete_year
Provisum,2023,return_after_ter,0.0886894533695739,4,"1,2,3,4",complete_year
Provisum,2024,return_after_ter,0.0691153798997095,4,"1,2,3,4",complete_year
Rabobankorganisatie,2015,return_after_ter,0.006824308596768303,4,"1,2,3,4",complete_year
Rabobankorganisatie,2016,return_after_ter,0.08248215655624991,4,"1,2,3,4",complete_year
Rabobankorganisatie,2017,return_after_ter,0.033323750313964506,4,"1,2,3,4",complete_year
Rabobankorganisatie,2018,return_after_ter,-0.028206886456308977,4,"1,2,3,4",complete_year
Rabobankorganisatie,2019,return_after_ter,0.11695604718757746,4,"1,2,3,4",complete_year
Rabobankorganisatie,2020,return_after_ter,0.16040831093314822,4,"1,2,3,4",complete_year
Rabobankorganisatie,2021,return_after_ter,0.012054446261335672,4,"1,2,3,4",complete_year
Rabobankorganisatie,2022,return_after_ter,-0.2850808892115233,4,"1,2,3,4",complete_year
Rabobankorganisatie,2023,return_after_ter,0.07266781551221646,4,"1,2,3,4",complete_year
Rabobankorganisatie,2024,return_after_ter,0.0615734535754604,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2015,return_after_ter,-0.008401208668417759,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2016,return_after_ter,0.10804937427485428,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2017,return_after_ter,0.06192907827456251,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2018,return_after_ter,-0.01186191512204915,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2019,return_after_ter,0.1569593223969281,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2020,return_after_ter,0.07580280505974257,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2021,return_after_ter,0.07756866904545134,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2022,return_after_ter,-0.17870984305141402,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2023,return_after_ter,0.07174524407323002,4,"1,2,3,4",complete_year
Rail & Openbaar Vervoer,2024,return_after_ter,0.08004776116515977,4,"1,2,3,4",complete_year
Recreatie (SPR),2015,return_after_ter,-0.019038138827218276,4,"1,2,3,4",complete_year
Recreatie (SPR),2016,return_after_ter,0.12023793791087845,4,"1,2,3,4",complete_year
Recreatie (SPR),2017,return_after_ter,-0.0022135126633209268,4,"1,2,3,4",complete_year
Recreatie (SPR),2018,return_after_ter,0.004272611660721237,4,"1,2,3,4",complete_year
Recreatie (SPR),2019,return_after_ter,0.27379540255554424,4,"1,2,3,4",complete_year
Recreatie (SPR),2020,return_after_ter,0.15092312138106756,4,"1,2,3,4",complete_year
Recreatie (SPR),2021,return_after_ter,0.004823792215495004,4,"1,2,3,4",complete_year
Recreatie (SPR),2022,return_after_ter,-0.31327258769232735,4,"1,2,3,4",complete_year
Recreatie (SPR),2023,return_after_ter,0.083384648779397,4,"1,2,3,4",complete_year
Recreatie (SPR),2024,return_after_ter,0.08137050902114029,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2015,return_after_ter,-0.013125590273171839,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2016,return_after_ter,0.12318635764355346,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2017,return_after_ter,0.0696877615255207,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2018,return_after_ter,-0.023330815077500233,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2019,return_after_ter,0.19631483604905697,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2020,return_after_ter,0.12271237400201085,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2021,return_after_ter,0.046032613120738475,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2022,return_after_ter,-0.2464507513984936,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2023,return_after_ter,0.08831004407570409,4,"1,2,3,4",complete_year
Rijn- en Binnenvaart,2024,return_after_ter,0.08946604554539217,4,"1,2,3,4",complete_year
Robeco,2015,return_after_ter,-0.005072500966657234,4,"1,2,3,4",complete_year
